timestamp tx ty tz qx qy qz qw
1683459942.021714 -3.7325 -7.2834 0.8571 0.0 0.0 0.0 0.0
1683459942.35783 -3.6874 -7.1565 0.8527 0.0 0.0 0.0 0.0
1683459942.549269 -3.645 -7.0366 0.8534 0.0 0.0 0.0 0.0
1683459942.741289 -3.6369 -7.0049 0.8517 0.0 0.0 0.0 0.0
1683459943.061315 -3.5888 -6.8723 0.8484 0.0 0.0 0.0 0.0
1683459943.4134045 -3.54 -6.7342 0.852 0.0 0.0 0.0 0.0
1683459943.6836324 -3.5123 -6.6388 0.8522 0.0 0.0 0.0 0.0
1683459943.9076612 -3.4708 -6.5185 0.8487 0.0 0.0 0.0 0.0
1683459944.2917097 -3.4398 -6.4279 0.8448 0.0 0.0 0.0 0.0
1683459944.4848192 -3.3976 -6.3136 0.8412 0.0 0.0 0.0 0.0
1683459944.7728994 -3.3976 -6.3136 0.8412 0.0 0.0 0.0 0.0
1683459945.0928872 -3.3188 -6.0786 0.8389 0.0 0.0 0.0 0.0
1683459945.3009255 -3.3 -5.9903 0.8365 0.0 0.0 0.0 0.0
1683459945.5404425 -3.2743 -5.9062 0.836 0.0 0.0 0.0 0.0
1683459945.7804475 -3.2451 -5.8325 0.8347 0.0 0.0 0.0 0.0
1683459946.0524924 -3.2181 -5.7469 0.8338 0.0 0.0 0.0 0.0
1683459946.292517 -3.1988 -5.6693 0.8286 0.0 0.0 0.0 0.0
1683459946.500574 -3.1461 -5.5225 0.8336 0.0 0.0 0.0 0.0
1683459946.900796 -3.1237 -5.4451 0.8331 0.0 0.0 0.0 0.0
1683459947.1248548 -3.0811 -5.3215 0.8329 0.0 0.0 0.0 0.0
1683459947.396948 -3.0381 -5.2308 0.8355 0.0 0.0 0.0 0.0
1683459947.684458 -3.0208 -5.1654 0.8353 0.0 0.0 0.0 0.0
1683459947.9245737 -2.986 -5.0558 0.8372 0.0 0.0 0.0 0.0
1683459948.3085663 -2.9652 -4.9861 0.8371 0.0 0.0 0.0 0.0
1683459948.5485826 -2.8946 -4.8136 0.8401 0.0 0.0 0.0 0.0
1683459948.756775 -2.8589 -4.7272 0.842 0.0 0.0 0.0 0.0
1683459949.1587205 -2.8072 -4.5999 0.8465 0.0 0.0 0.0 0.0
1683459949.415971 -2.7553 -4.4899 0.8498 0.0 0.0 0.0 0.0
1683459949.79693 -2.7188 -4.3988 0.8527 0.0 0.0 0.0 0.0
1683459950.1024003 -2.6801 -4.2939 0.853 0.0 0.0 0.0 0.0
1683459950.3917997 -2.6189 -4.1619 0.8545 0.0 0.0 0.0 0.0
1683459950.616902 -2.5853 -4.0631 0.8617 0.0 0.0 0.0 0.0
1683459950.9979134 -2.5455 -3.9771 0.8646 0.0 0.0 0.0 0.0
1683459951.1747026 -2.5041 -3.8588 0.8637 0.0 0.0 0.0 0.0
1683459951.528421 -2.4859 -3.7984 0.8598 0.0 0.0 0.0 0.0
1683459951.7052786 -2.4401 -3.6971 0.8632 0.0 0.0 0.0 0.0
1683459951.9248898 -2.407 -3.6235 0.8687 0.0 0.0 0.0 0.0
1683459952.198249 -2.3808 -3.5714 0.8722 0.0 0.0 0.0 0.0
1683459952.6323142 -2.2763 -3.299 0.871 0.0 0.0 0.0 0.0
1683459952.9793067 -2.2359 -3.1989 0.868 0.0 0.0 0.0 0.0
1683459953.2525802 -2.2092 -3.1284 0.8631 0.0 0.0 0.0 0.0
1683459953.4615643 -2.1578 -2.9914 0.8647 0.0 0.0 0.0 0.0
1683459953.751078 -2.127 -2.9125 0.8594 0.0 0.0 0.0 0.0
1683459954.019887 -2.0983 -2.7914 0.8576 0.0 0.0 0.0 0.0
1683459954.277129 -2.0538 -2.7102 0.8605 0.0 0.0 0.0 0.0
1683459954.6308053 -2.0286 -2.585 0.8572 0.0 0.0 0.0 0.0
1683459954.9314203 -1.9918 -2.5189 0.8603 0.0 0.0 0.0 0.0
1683459955.2208283 -1.9444 -2.3974 0.864 0.0 0.0 0.0 0.0
1683459955.4780548 -1.9069 -2.3007 0.868 0.0 0.0 0.0 0.0
1683459955.783549 -1.857 -2.1668 0.8673 0.0 0.0 0.0 0.0
1683459956.0568762 -1.835 -2.1052 0.8706 0.0 0.0 0.0 0.0
1683459956.2723007 -1.8053 -1.9748 0.8743 0.0 0.0 0.0 0.0
1683459956.5777884 -1.7889 -1.9009 0.8715 0.0 0.0 0.0 0.0
1683459956.8350213 -1.7251 -1.784 0.8731 0.0 0.0 0.0 0.0
1683459957.2354474 -1.6682 -1.632 0.8827 0.0 0.0 0.0 0.0
1683459957.5408645 -1.6236 -1.537 0.8832 0.0 0.0 0.0 0.0
1683459957.7498784 -1.5839 -1.4126 0.8755 0.0 0.0 0.0 0.0
1683459958.071345 -1.5465 -1.3316 0.8755 0.0 0.0 0.0 0.0
1683459958.3238702 -1.5371 -1.2396 0.87 0.0 0.0 0.0 0.0
1683459958.5974174 -1.5171 -1.2225 0.8708 0.0 0.0 0.0 0.0
1683459958.9669957 -1.4228 -1.0042 0.8773 0.0 0.0 0.0 0.0
1683459959.1277535 -1.3916 -0.9199 0.88 0.0 0.0 0.0 0.0
1683459959.4599843 -1.3605 -0.824 0.88 0.0 0.0 0.0 0.0
1683459959.6850648 -1.3298 -0.6912 0.878 0.0 0.0 0.0 0.0
1683459959.9101653 -1.3097 -0.6041 0.8783 0.0 0.0 0.0 0.0
1683459960.242273 -1.3141 -0.5121 0.8735 0.0 0.0 0.0 0.0
1683459960.466179 -1.3131 -0.37 0.8742 0.0 0.0 0.0 0.0
1683459960.7061582 -1.3064 -0.3003 0.8691 0.0 0.0 0.0 0.0
1683459961.0420876 -1.3139 -0.1764 0.8723 0.0 0.0 0.0 0.0
1683459961.2815945 -1.354 -0.0819 0.8747 0.0 0.0 0.0 0.0
1683459962.0654373 -1.4729 0.1837 0.8847 0.0 0.0 0.0 0.0
1683459962.289388 -1.4937 0.2437 0.8871 0.0 0.0 0.0 0.0
1683459962.6095357 -1.536 0.3702 0.8931 0.0 0.0 0.0 0.0
1683459962.8334866 -1.5608 0.4538 0.9001 0.0 0.0 0.0 0.0
1683459963.0574422 -1.5765 0.5411 0.9032 0.0 0.0 0.0 0.0
1683459963.2814343 -1.5869 0.6354 0.9082 0.0 0.0 0.0 0.0
1683459963.5697985 -1.6105 0.7412 0.9129 0.0 0.0 0.0 0.0
1683459963.8256378 -1.6323 0.8144 0.9164 0.0 0.0 0.0 0.0
1683459964.0656064 -1.6575 0.9372 0.9208 0.0 0.0 0.0 0.0
1683459964.3055556 -1.6927 1.0454 0.9242 0.0 0.0 0.0 0.0
1683459964.961476 -1.7733 1.2767 0.9293 0.0 0.0 0.0 0.0
1683459965.217475 -1.8031 1.3829 0.9351 0.0 0.0 0.0 0.0
1683459965.601429 -1.8423 1.4332 0.9342 0.0 0.0 0.0 0.0
1683459965.8179383 -1.9127 1.5551 0.9403 0.0 0.0 0.0 0.0
1683459966.025833 -1.978 1.6213 0.9475 0.0 0.0 0.0 0.0
1683459966.2977014 -2.0343 1.689 0.9522 0.0 0.0 0.0 0.0
1683459966.6176848 -2.1219 1.7733 0.9542 0.0 0.0 0.0 0.0
1683459966.938359 -2.2052 1.8388 0.9626 0.0 0.0 0.0 0.0
1683459967.1783452 -2.2716 1.8736 0.9642 0.0 0.0 0.0 0.0
1683459967.3703527 -2.3715 1.9593 0.9715 0.0 0.0 0.0 0.0
1683459967.72164 -2.4671 2.0294 0.9817 0.0 0.0 0.0 0.0
1683459967.8815832 -2.4997 2.0528 0.9839 0.0 0.0 0.0 0.0
1683459968.1695848 -2.5492 2.1079 0.9892 0.0 0.0 0.0 0.0
1683459968.361569 -2.5844 2.1814 0.9978 0.0 0.0 0.0 0.0
1683459968.6175652 -2.6067 2.2407 0.9978 0.0 0.0 0.0 0.0
1683459968.9536564 -2.6158 2.3302 0.9975 0.0 0.0 0.0 0.0
1683459969.2736297 -2.6028 2.4598 1.0013 0.0 0.0 0.0 0.0
1683459969.6256702 -2.6028 2.4893 1.0021 0.0 0.0 0.0 0.0
1683459969.8815048 -2.5859 2.5268 1.0054 0.0 0.0 0.0 0.0
1683459970.10545 -2.5764 2.5341 1.0059 0.0 0.0 0.0 0.0
1683459970.3294556 -2.5313 2.5676 1.0028 0.0 0.0 0.0 0.0
1683459970.6014335 -2.4564 2.6002 1.0012 0.0 0.0 0.0 0.0
1683459970.9214163 -2.3463 2.6275 1.0005 0.0 0.0 0.0 0.0
1683459971.1453822 -2.1768 2.6655 0.9952 0.0 0.0 0.0 0.0
1683459971.3373466 -2.1768 2.6655 0.9952 0.0 0.0 0.0 0.0
1683459971.5933657 -2.0573 2.6887 0.9914 0.0 0.0 0.0 0.0
1683459971.785341 -1.9769 2.7313 0.9929 0.0 0.0 0.0 0.0
1683459972.0728064 -1.9036 2.7879 0.9928 0.0 0.0 0.0 0.0
1683459972.3447912 -1.8321 2.8579 0.994 0.0 0.0 0.0 0.0
1683459972.568782 -1.7833 2.9686 0.9922 0.0 0.0 0.0 0.0
1683459972.8407717 -1.7698 3.0805 0.9942 0.0 0.0 0.0 0.0
1683459973.160884 -1.7833 3.1754 0.996 0.0 0.0 0.0 0.0
1683459973.416875 -1.7609 3.3022 0.9919 0.0 0.0 0.0 0.0
1683459973.656887 -1.7496 3.362 0.985 0.0 0.0 0.0 0.0
1683459973.912882 -1.716 3.4814 0.9645 0.0 0.0 0.0 0.0
1683459974.13667 -1.7119 3.5384 0.9621 0.0 0.0 0.0 0.0
1683459974.3446488 -1.7119 3.5384 0.9621 0.0 0.0 0.0 0.0
1683459974.5686586 -1.6937 3.6682 0.9617 0.0 0.0 0.0 0.0
1683459974.8246412 -1.655 3.766 0.9546 0.0 0.0 0.0 0.0
1683459975.0486362 -1.655 3.766 0.9546 0.0 0.0 0.0 0.0
1683459975.224767 -1.6266 3.8879 0.9563 0.0 0.0 0.0 0.0
1683459975.5127523 -1.5795 3.9995 0.9499 0.0 0.0 0.0 0.0
1683459975.7687664 -1.5365 4.0622 0.9477 0.0 0.0 0.0 0.0
1683459976.0727398 -1.4921 4.1344 0.9464 0.0 0.0 0.0 0.0
1683459976.344576 -1.4599 4.2566 0.9476 0.0 0.0 0.0 0.0
1683459976.5685391 -1.4128 4.3256 0.9421 0.0 0.0 0.0 0.0
1683459977.1601045 -1.3306 4.5423 0.946 0.0 0.0 0.0 0.0
1683459977.384097 -1.3108 4.5919 0.9462 0.0 0.0 0.0 0.0
1683459977.6400783 -1.2811 4.6812 0.9533 0.0 0.0 0.0 0.0
1683459977.928075 -1.2437 4.7684 0.9551 0.0 0.0 0.0 0.0
1683459978.184044 -1.2328 4.7869 0.9542 0.0 0.0 0.0 0.0
1683459978.4554913 -1.1895 4.8129 0.9561 0.0 0.0 0.0 0.0
1683459978.727465 -1.1072 4.8491 0.9579 0.0 0.0 0.0 0.0
1683459978.999477 -1.0577 4.8709 0.9518 0.0 0.0 0.0 0.0
1683459979.2395177 -0.9407 4.8813 0.9467 0.0 0.0 0.0 0.0
1683459979.431478 -0.8577 4.8486 0.9442 0.0 0.0 0.0 0.0
1683459979.6874957 -0.776 4.7963 0.944 0.0 0.0 0.0 0.0
1683459979.9594724 -0.7227 4.7549 0.9374 0.0 0.0 0.0 0.0
1683459980.2314663 -0.6644 4.649 0.9298 0.0 0.0 0.0 0.0
1683459980.5193262 -0.6392 4.5648 0.926 0.0 0.0 0.0 0.0
1683459980.775311 -0.639 4.57 0.9243 0.0 0.0 0.0 0.0
1683459981.0153308 -0.6399 4.5742 0.9241 0.0 0.0 0.0 0.0
1683459981.2713227 -0.6399 4.5747 0.9239 0.0 0.0 0.0 0.0
1683459981.5471003 -0.6398 4.5743 0.924 0.0 0.0 0.0 0.0
1683459981.7710924 -0.6367 4.5537 0.9229 0.0 0.0 0.0 0.0
1683459981.9790883 -0.6046 4.4609 0.9232 0.0 0.0 0.0 0.0
1683459982.267125 -0.5545 4.3632 0.9225 0.0 0.0 0.0 0.0
1683459982.603223 -0.4541 4.2755 0.9167 0.0 0.0 0.0 0.0
1683459982.9872007 -0.2572 4.211 0.9187 0.0 0.0 0.0 0.0
1683459983.2592204 -0.1859 4.2016 0.9219 0.0 0.0 0.0 0.0
1683459983.5625074 -0.0809 4.1791 0.9168 0.0 0.0 0.0 0.0
1683459983.850512 -0.0042 4.1601 0.9056 0.0 0.0 0.0 0.0
1683459984.1545317 0.1506 4.133 0.8978 0.0 0.0 0.0 0.0
1683459984.4905376 0.2681 4.1165 0.8871 0.0 0.0 0.0 0.0
1683459984.8255012 0.3941 4.114 0.8714 0.0 0.0 0.0 0.0
1683459985.1295178 0.531 4.1181 0.8611 0.0 0.0 0.0 0.0
1683459985.369484 0.6183 4.1194 0.8548 0.0 0.0 0.0 0.0
1683459985.6422455 0.7479 4.1313 0.8435 0.0 0.0 0.0 0.0
1683459985.9302454 0.8316 4.14 0.8386 0.0 0.0 0.0 0.0
1683459986.106258 0.9303 4.1552 0.8317 0.0 0.0 0.0 0.0
1683459986.4262855 1.046 4.1722 0.8305 0.0 0.0 0.0 0.0
1683459986.7778616 1.1732 4.1882 0.8205 0.0 0.0 0.0 0.0
1683459987.08184 1.2806 4.2158 0.8146 0.0 0.0 0.0 0.0
1683459987.321873 1.3879 4.2647 0.8138 0.0 0.0 0.0 0.0
1683459987.60952 1.4475 4.3162 0.8095 0.0 0.0 0.0 0.0
1683459987.8655329 1.5301 4.3798 0.8071 0.0 0.0 0.0 0.0
1683459988.0575216 1.5943 4.428 0.8048 0.0 0.0 0.0 0.0
1683459988.2655597 1.6827 4.5007 0.797 0.0 0.0 0.0 0.0
1683459988.5375302 1.7382 4.5462 0.7979 0.0 0.0 0.0 0.0
1683459988.9375062 1.8393 4.6299 0.7901 0.0 0.0 0.0 0.0
1683459989.4654803 2.0094 4.8491 0.7891 0.0 0.0 0.0 0.0
1683459989.7855294 2.062 4.9366 0.7841 0.0 0.0 0.0 0.0
1683459990.1532602 2.1425 5.0906 0.7785 0.0 0.0 0.0 0.0
1683459990.32926 2.1425 5.0906 0.7785 0.0 0.0 0.0 0.0
1683459990.5692737 2.1912 5.1799 0.7788 0.0 0.0 0.0 0.0
1683459990.7612648 2.2302 5.2526 0.7769 0.0 0.0 0.0 0.0
1683459991.0015304 2.2823 5.3605 0.7729 0.0 0.0 0.0 0.0
1683459991.337597 2.3246 5.4351 0.7733 0.0 0.0 0.0 0.0
1683459991.5775747 2.3732 5.5461 0.7702 0.0 0.0 0.0 0.0
1683459991.8650208 2.4246 5.6524 0.7763 0.0 0.0 0.0 0.0
1683459992.0729823 2.457 5.72 0.7746 0.0 0.0 0.0 0.0
1683459992.345024 2.5067 5.8441 0.7714 0.0 0.0 0.0 0.0
1683459992.5689957 2.5067 5.8441 0.7714 0.0 0.0 0.0 0.0
1683459992.8890903 2.5924 6.0098 0.7778 0.0 0.0 0.0 0.0
1683459993.0491283 2.5924 6.0098 0.7778 0.0 0.0 0.0 0.0
1683459993.3691225 2.7187 6.1187 0.773 0.0 0.0 0.0 0.0
1683459993.5931342 2.8074 6.159 0.7709 0.0 0.0 0.0 0.0
1683459993.8331504 2.9356 6.1884 0.7697 0.0 0.0 0.0 0.0
1683459994.15297 3.0686 6.2236 0.7685 0.0 0.0 0.0 0.0
1683459994.4890058 3.1941 6.2474 0.7741 0.0 0.0 0.0 0.0
1683459994.776982 3.2588 6.2654 0.7675 0.0 0.0 0.0 0.0
1683459995.0484664 3.3976 6.2567 0.7709 0.0 0.0 0.0 0.0
1683459995.3685317 3.4892 6.2365 0.77 0.0 0.0 0.0 0.0
1683459995.656553 3.618 6.1979 0.7703 0.0 0.0 0.0 0.0
1683459995.9125204 3.6958 6.1663 0.7627 0.0 0.0 0.0 0.0
1683459996.184267 3.7754 6.1384 0.7603 0.0 0.0 0.0 0.0
1683459996.4402697 3.9008 6.0862 0.7615 0.0 0.0 0.0 0.0
1683459996.808465 4.0139 6.0491 0.7593 0.0 0.0 0.0 0.0
1683459997.0962691 4.1298 6.0021 0.7487 0.0 0.0 0.0 0.0
1683459997.3705015 4.2021 5.9803 0.7475 0.0 0.0 0.0 0.0
1683459997.594512 4.2021 5.9803 0.7475 0.0 0.0 0.0 0.0
1683459997.8824863 4.2049 5.9727 0.7461 0.0 0.0 0.0 0.0
1683459998.170472 4.2202 5.9346 0.7465 0.0 0.0 0.0 0.0
1683459998.4249754 4.2526 5.883 0.7443 0.0 0.0 0.0 0.0
1683459998.648931 4.2642 5.8256 0.7451 0.0 0.0 0.0 0.0
1683459998.9529772 4.2732 5.7813 0.7434 0.0 0.0 0.0 0.0
1683459999.1769636 4.2833 5.7401 0.7443 0.0 0.0 0.0 0.0
1683459999.49826 4.2922 5.7156 0.7467 0.0 0.0 0.0 0.0
1683459999.8342252 4.2998 5.6514 0.7517 0.0 0.0 0.0 0.0
1683460000.106237 4.2917 5.5876 0.7583 0.0 0.0 0.0 0.0
1683460000.329514 4.2806 5.5177 0.7659 0.0 0.0 0.0 0.0
1683460000.6335015 4.2611 5.3766 0.7688 0.0 0.0 0.0 0.0
1683460000.8734903 4.2611 5.3766 0.7688 0.0 0.0 0.0 0.0
1683460001.081519 4.2357 5.2913 0.774 0.0 0.0 0.0 0.0
1683460001.3378062 4.2357 5.265 0.775 0.0 0.0 0.0 0.0
1683460001.753498 4.1999 5.0793 0.7818 0.0 0.0 0.0 0.0
1683460002.0095026 4.1885 5.0155 0.7824 0.0 0.0 0.0 0.0
1683460002.1695027 4.1885 5.0155 0.7824 0.0 0.0 0.0 0.0
1683460002.4572566 4.1696 4.92 0.7841 0.0 0.0 0.0 0.0
1683460002.7932656 4.1465 4.8237 0.7866 0.0 0.0 0.0 0.0
1683460003.0973563 4.1336 4.7417 0.7887 0.0 0.0 0.0 0.0
1683460003.417256 4.1215 4.6473 0.793 0.0 0.0 0.0 0.0
1683460003.7022147 4.1151 4.5894 0.7939 0.0 0.0 0.0 0.0
1683460003.9422312 4.1088 4.5443 0.795 0.0 0.0 0.0 0.0
1683460004.1501808 4.1016 4.5037 0.7944 0.0 0.0 0.0 0.0
1683460004.3901565 4.0574 4.4202 0.797 0.0 0.0 0.0 0.0
1683460004.633046 4.0248 4.3585 0.7943 0.0 0.0 0.0 0.0
1683460005.0330725 3.9666 4.2304 0.7984 0.0 0.0 0.0 0.0
1683460005.2730467 3.9139 4.1381 0.8008 0.0 0.0 0.0 0.0
1683460005.512805 3.8832 4.0819 0.8022 0.0 0.0 0.0 0.0
1683460005.81682 3.8418 4.007 0.8045 0.0 0.0 0.0 0.0
1683460006.07279 3.8078 3.9355 0.8077 0.0 0.0 0.0 0.0
1683460006.2647867 3.763 3.8367 0.809 0.0 0.0 0.0 0.0
1683460006.520578 3.7215 3.7626 0.8122 0.0 0.0 0.0 0.0
1683460006.7765384 3.6928 3.704 0.8117 0.0 0.0 0.0 0.0
1683460007.112564 3.6343 3.5953 0.8149 0.0 0.0 0.0 0.0
1683460007.2885487 3.6185 3.5714 0.8111 0.0 0.0 0.0 0.0
1683460007.5285523 3.5821 3.5015 0.8142 0.0 0.0 0.0 0.0
1683460007.7685237 3.5451 3.4153 0.8146 0.0 0.0 0.0 0.0
1683460007.976477 3.5139 3.3545 0.8181 0.0 0.0 0.0 0.0
1683460008.2645657 3.4634 3.2412 0.8171 0.0 0.0 0.0 0.0
1683460008.632548 3.4102 3.1386 0.8137 0.0 0.0 0.0 0.0
1683460008.9192576 3.37 3.053 0.8135 0.0 0.0 0.0 0.0
1683460009.2072468 3.3093 2.9648 0.8143 0.0 0.0 0.0 0.0
1683460009.4151907 3.2799 2.867 0.8127 0.0 0.0 0.0 0.0
1683460009.719261 3.2356 2.7453 0.8134 0.0 0.0 0.0 0.0
1683460009.9893525 3.2025 2.672 0.8146 0.0 0.0 0.0 0.0
1683460010.2773616 3.1411 2.5554 0.8097 0.0 0.0 0.0 0.0
1683460010.5493758 3.1034 2.4951 0.8071 0.0 0.0 0.0 0.0
1683460010.9678216 3.0492 2.3911 0.8095 0.0 0.0 0.0 0.0
1683460011.239832 3.0049 2.2999 0.8084 0.0 0.0 0.0 0.0
1683460011.4638352 2.957 2.1889 0.8092 0.0 0.0 0.0 0.0
1683460011.7678 2.9227 2.1262 0.8085 0.0 0.0 0.0 0.0
1683460012.487851 2.7755 1.8603 0.8092 0.0 0.0 0.0 0.0
1683460012.6638746 2.7498 1.8137 0.8103 0.0 0.0 0.0 0.0
1683460012.983768 2.6864 1.7055 0.8096 0.0 0.0 0.0 0.0
1683460013.1917768 2.6864 1.7055 0.8096 0.0 0.0 0.0 0.0
1683460013.4157245 2.6019 1.5721 0.8126 0.0 0.0 0.0 0.0
1683460014.0717227 2.4944 1.3647 0.8154 0.0 0.0 0.0 0.0
1683460014.2957137 2.4724 1.3153 0.8167 0.0 0.0 0.0 0.0
1683460014.5676975 2.4204 1.2226 0.8191 0.0 0.0 0.0 0.0
1683460014.7916672 2.3802 1.1386 0.8226 0.0 0.0 0.0 0.0
1683460015.1114984 2.3129 1.0251 0.8313 0.0 0.0 0.0 0.0
1683460015.4315217 2.279 0.9613 0.8262 0.0 0.0 0.0 0.0
1683460016.2954588 2.1001 0.614 0.8349 0.0 0.0 0.0 0.0
1683460016.5157106 2.0797 0.5684 0.8355 0.0 0.0 0.0 0.0
1683460016.787586 2.0537 0.5061 0.8348 0.0 0.0 0.0 0.0
1683460017.0115724 2.0374 0.4892 0.8338 0.0 0.0 0.0 0.0
1683460017.299573 1.9561 0.3146 0.8437 0.0 0.0 0.0 0.0
1683460017.6392622 1.9051 0.2265 0.8485 0.0 0.0 0.0 0.0
1683460017.8472078 1.8861 0.1858 0.8526 0.0 0.0 0.0 0.0
1683460018.1352155 1.8146 0.0487 0.8524 0.0 0.0 0.0 0.0
1683460018.3431444 1.8146 0.0487 0.8524 0.0 0.0 0.0 0.0
1683460018.5350418 1.746 -0.1082 0.8618 0.0 0.0 0.0 0.0
1683460018.823002 1.7234 -0.1782 0.8587 0.0 0.0 0.0 0.0
1683460019.1749337 1.6677 -0.2903 0.8654 0.0 0.0 0.0 0.0
1683460019.494711 1.6383 -0.3897 0.8695 0.0 0.0 0.0 0.0
1683460019.7346776 1.5967 -0.4926 0.8703 0.0 0.0 0.0 0.0
1683460019.974691 1.5731 -0.5533 0.8633 0.0 0.0 0.0 0.0
1683460020.2306817 1.5618 -0.5869 0.8642 0.0 0.0 0.0 0.0
1683460020.4386978 1.548 -0.7354 0.8694 0.0 0.0 0.0 0.0
1683460020.6467009 1.5416 -0.8659 0.8724 0.0 0.0 0.0 0.0
1683460020.9986544 1.5986 -0.9985 0.8735 0.0 0.0 0.0 0.0
1683460021.3026218 1.6584 -1.086 0.8755 0.0 0.0 0.0 0.0
1683460021.4625998 1.6584 -1.086 0.8755 0.0 0.0 0.0 0.0
1683460021.7344947 1.7238 -1.2203 0.8789 0.0 0.0 0.0 0.0
1683460022.0544374 1.783 -1.3497 0.8813 0.0 0.0 0.0 0.0
1683460022.3744566 1.8413 -1.4513 0.8755 0.0 0.0 0.0 0.0
1683460022.614432 1.8856 -1.5537 0.8784 0.0 0.0 0.0 0.0
1683460022.9166696 1.8856 -1.5537 0.8784 0.0 0.0 0.0 0.0
1683460023.2206922 1.9039 -1.6942 0.8774 0.0 0.0 0.0 0.0
1683460023.4926558 1.8696 -1.7968 0.8762 0.0 0.0 0.0 0.0
1683460023.7496324 1.8213 -1.8604 0.8771 0.0 0.0 0.0 0.0
1683460023.9896102 1.7345 -1.9432 0.8765 0.0 0.0 0.0 0.0
1683460024.245601 1.6735 -1.9943 0.8798 0.0 0.0 0.0 0.0
1683460024.5335674 1.5471 -2.0584 0.8802 0.0 0.0 0.0 0.0
1683460024.7259376 1.4667 -2.1014 0.8812 0.0 0.0 0.0 0.0
1683460025.0938315 1.3766 -2.1706 0.8757 0.0 0.0 0.0 0.0
1683460025.3978264 1.3099 -2.2355 0.8775 0.0 0.0 0.0 0.0
1683460025.653731 1.2428 -2.3253 0.8734 0.0 0.0 0.0 0.0
1683460025.8937516 1.2121 -2.3643 0.8743 0.0 0.0 0.0 0.0
1683460026.325682 1.1081 -2.6103 0.8797 0.0 0.0 0.0 0.0
1683460026.549645 1.0923 -2.6524 0.8786 0.0 0.0 0.0 0.0
1683460026.7896235 1.0842 -2.7225 0.8781 0.0 0.0 0.0 0.0
1683460027.1223314 1.045 -2.8236 0.8778 0.0 0.0 0.0 0.0
1683460027.426311 1.0007 -2.9816 0.8811 0.0 0.0 0.0 0.0
1683460027.6342628 0.9846 -3.0601 0.8819 0.0 0.0 0.0 0.0
1683460027.9412174 0.9504 -3.1374 0.882 0.0 0.0 0.0 0.0
1683460028.1972115 0.9226 -3.2288 0.8854 0.0 0.0 0.0 0.0
1683460028.437176 0.8747 -3.3392 0.884 0.0 0.0 0.0 0.0
1683460028.789168 0.86 -3.4074 0.8836 0.0 0.0 0.0 0.0
1683460029.0906024 0.8118 -3.5411 0.8879 0.0 0.0 0.0 0.0
1683460029.378512 0.794 -3.6216 0.8909 0.0 0.0 0.0 0.0
1683460029.6664772 0.7468 -3.7521 0.8917 0.0 0.0 0.0 0.0
1683460029.9700837 0.7184 -3.8644 0.8932 0.0 0.0 0.0 0.0
1683460030.2420883 0.6669 -3.9818 0.8943 0.0 0.0 0.0 0.0
1683460030.43404 0.6358 -4.0816 0.8957 0.0 0.0 0.0 0.0
1683460030.7219694 0.5937 -4.1841 0.8969 0.0 0.0 0.0 0.0
1683460031.009914 0.5937 -4.1841 0.8969 0.0 0.0 0.0 0.0
1683460031.1999931 0.5534 -4.3293 0.895 0.0 0.0 0.0 0.0
1683460031.583892 0.5044 -4.4549 0.8939 0.0 0.0 0.0 0.0
1683460031.8878436 0.4797 -4.5769 0.8945 0.0 0.0 0.0 0.0
1683460032.1461003 0.4433 -4.661 0.8949 0.0 0.0 0.0 0.0
1683460032.3700712 0.4034 -4.77 0.8959 0.0 0.0 0.0 0.0
1683460032.6420212 0.373 -4.8801 0.8993 0.0 0.0 0.0 0.0
1683460032.977956 0.3367 -4.9721 0.8995 0.0 0.0 0.0 0.0
1683460033.2498024 0.3152 -5.0297 0.893 0.0 0.0 0.0 0.0
1683460033.457776 0.2801 -5.1534 0.8989 0.0 0.0 0.0 0.0
1683460033.713748 0.2538 -5.2324 0.9021 0.0 0.0 0.0 0.0
1683460034.0176978 0.2188 -5.3534 0.9029 0.0 0.0 0.0 0.0
